entity_id,entity_name,primary_asset_class,entity_type,website,fit_score,entity_evidence_status,claim_id,claim_type,claim,claim_evidence_status,claim_confidence,source_url,source_quality,source_tier,source_text_snippet,paper_ready
sango-capital,Sango Capital,Patient Capital,Africa-focused fund-of-funds and direct co-investor,https://www.sangocapital.com/,62,candidate_evidence,claim-sango-capital-intake-007,intake_patient-capital_bucket_signal,Sango Capital has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://www.sangocapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-001,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-002,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'long term'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-003,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-004,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-005,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
satori-capital,Satori Capital,Patient Capital,evergreen long-hold direct investor,https://www.satoricapital.com/,62,candidate_evidence,claim-satori-capital-intake-006,intake_patient-capital_bucket_signal,Satori Capital has source-backed Patient Capital bucket evidence: source text contains 'family office'.,candidate_evidence,65,https://www.satoricapital.com/,primary,public_web,,0
saturn-five,Saturn Five,Patient Capital,permanent equity holdco,https://www.saturnfive.com/,62,candidate_evidence,claim-saturn-five-intake-001,intake_patient-capital_bucket_signal,Saturn Five has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.saturnfive.com/,primary,public_web,,0
saturn-five,Saturn Five,Patient Capital,permanent equity holdco,https://www.saturnfive.com/,62,candidate_evidence,claim-saturn-five-intake-002,intake_patient-capital_bucket_signal,Saturn Five has source-backed Patient Capital bucket evidence: source text contains 'long-term capital'.,candidate_evidence,65,https://www.saturnfive.com/,primary,public_web,,0
saturn-five,Saturn Five,Patient Capital,permanent equity holdco,https://www.saturnfive.com/,62,candidate_evidence,claim-saturn-five-intake-003,intake_patient-capital_bucket_signal,Saturn Five has source-backed Patient Capital bucket evidence: source text contains 'steward'.,candidate_evidence,65,https://www.saturnfive.com/,primary,public_web,,0
saturn-five,Saturn Five,Patient Capital,permanent equity holdco,https://www.saturnfive.com/,62,candidate_evidence,claim-saturn-five-intake-004,intake_patient-capital_bucket_signal,Saturn Five has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://www.saturnfive.com/,primary,public_web,,0
saturn-five,Saturn Five,Patient Capital,permanent equity holdco,https://www.saturnfive.com/,62,candidate_evidence,claim-saturn-five-intake-005,intake_patient-capital_bucket_signal,Saturn Five has source-backed Patient Capital bucket evidence: source text contains 'legacy'.,candidate_evidence,65,https://www.saturnfive.com/,primary,public_web,,0
seed-commons,Seed Commons,Patient Capital,non-extractive cooperative finance network for worker ownership,https://seedcommons.org/,62,candidate_evidence,claim-seed-commons-intake-001,intake_patient-capital_bucket_signal,Seed Commons has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://seedcommons.org/,primary,public_web,,0
seed-commons,Seed Commons,Patient Capital,non-extractive cooperative finance network for worker ownership,https://seedcommons.org/,62,candidate_evidence,claim-seed-commons-intake-002,intake_patient-capital_bucket_signal,Seed Commons has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://seedcommons.org/,primary,public_web,,0
serafin-unternehmensgruppe,Serafin Unternehmensgruppe,Patient Capital,family-backed evergreen holding company,https://www.serafin-gruppe.de/en/,62,candidate_evidence,claim-serafin-unternehmensgruppe-intake-001,intake_patient-capital_bucket_signal,Serafin Unternehmensgruppe has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.serafin-gruppe.de/en/,primary,public_web,,0
serafin-unternehmensgruppe,Serafin Unternehmensgruppe,Patient Capital,family-backed evergreen holding company,https://www.serafin-gruppe.de/en/,62,candidate_evidence,claim-serafin-unternehmensgruppe-intake-002,intake_patient-capital_bucket_signal,Serafin Unternehmensgruppe has source-backed Patient Capital bucket evidence: source text contains 'long term'.,candidate_evidence,65,https://www.serafin-gruppe.de/en/,primary,public_web,,0
serafin-unternehmensgruppe,Serafin Unternehmensgruppe,Patient Capital,family-backed evergreen holding company,https://www.serafin-gruppe.de/en/,62,candidate_evidence,claim-serafin-unternehmensgruppe-intake-003,intake_patient-capital_bucket_signal,Serafin Unternehmensgruppe has source-backed Patient Capital bucket evidence: source text contains 'generations'.,candidate_evidence,65,https://www.serafin-gruppe.de/en/,primary,public_web,,0
serafin-unternehmensgruppe,Serafin Unternehmensgruppe,Patient Capital,family-backed evergreen holding company,https://www.serafin-gruppe.de/en/,62,candidate_evidence,claim-serafin-unternehmensgruppe-intake-004,intake_patient-capital_bucket_signal,Serafin Unternehmensgruppe has source-backed Patient Capital bucket evidence: source text contains 'family business'.,candidate_evidence,65,https://www.serafin-gruppe.de/en/,primary,public_web,,0
shawbrook-eot-finance,Shawbrook EOT Finance,Patient Capital,UK specialist EOT acquisition lender,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,62,candidate_evidence,claim-shawbrook-eot-finance-intake-001,intake_patient-capital_bucket_signal,Shawbrook EOT Finance has source-backed Patient Capital bucket evidence: source text contains 'long-term'.,candidate_evidence,65,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,primary,public_web,,0
shawbrook-eot-finance,Shawbrook EOT Finance,Patient Capital,UK specialist EOT acquisition lender,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,62,candidate_evidence,claim-shawbrook-eot-finance-intake-002,intake_patient-capital_bucket_signal,Shawbrook EOT Finance has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,candidate_evidence,65,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,primary,public_web,,0
shawbrook-eot-finance,Shawbrook EOT Finance,Patient Capital,UK specialist EOT acquisition lender,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,62,candidate_evidence,claim-shawbrook-eot-finance-intake-003,intake_patient-capital_bucket_signal,Shawbrook EOT Finance has source-backed Patient Capital bucket evidence: source text contains 'trust'.,candidate_evidence,65,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,primary,public_web,,0
shawbrook-eot-finance,Shawbrook EOT Finance,Patient Capital,UK specialist EOT acquisition lender,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,62,candidate_evidence,claim-shawbrook-eot-finance-intake-004,intake_patient-capital_bucket_signal,Shawbrook EOT Finance has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://www.shawbrook.co.uk/business/employee-ownership-trusts/,primary,public_web,,0
skoll-foundation,Skoll Foundation,Patient Capital,social entrepreneurship foundation,https://skoll.org/,62,candidate_evidence,claim-skoll-foundation-intake-001,intake_patient-capital_bucket_signal,Skoll Foundation has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://skoll.org/,primary,public_web,,0
skoll-foundation,Skoll Foundation,Patient Capital,social entrepreneurship foundation,https://skoll.org/,62,candidate_evidence,claim-skoll-foundation-intake-002,intake_patient-capital_bucket_signal,Skoll Foundation has source-backed Patient Capital bucket evidence: source text contains 'purpose'.,candidate_evidence,65,https://skoll.org/,primary,public_web,,0
skoll-foundation,Skoll Foundation,Patient Capital,social entrepreneurship foundation,https://skoll.org/,62,candidate_evidence,claim-skoll-foundation-intake-003,intake_patient-capital_bucket_signal,Skoll Foundation has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://skoll.org/,primary,public_web,,0
skoll-foundation,Skoll Foundation,Patient Capital,social entrepreneurship foundation,https://skoll.org/,62,candidate_evidence,claim-skoll-foundation-intake-004,intake_patient-capital_bucket_signal,Skoll Foundation has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://skoll.org/,primary,public_web,,0
snell-ventures,Snell Ventures,Patient Capital,faith-focused family office,https://www.snellventures.com/,62,candidate_evidence,claim-snell-ventures-intake-001,intake_patient-capital_bucket_signal,Snell Ventures has source-backed Patient Capital bucket evidence: source text contains 'steward'.,candidate_evidence,65,https://www.snellventures.com/,primary,public_web,,0
snell-ventures,Snell Ventures,Patient Capital,faith-focused family office,https://www.snellventures.com/,62,candidate_evidence,claim-snell-ventures-intake-002,intake_patient-capital_bucket_signal,Snell Ventures has source-backed Patient Capital bucket evidence: source text contains 'mission'.,candidate_evidence,65,https://www.snellventures.com/,primary,public_web,,0
snell-ventures,Snell Ventures,Patient Capital,faith-focused family office,https://www.snellventures.com/,62,candidate_evidence,claim-snell-ventures-intake-003,intake_patient-capital_bucket_signal,Snell Ventures has source-backed Patient Capital bucket evidence: source text contains 'foundation'.,candidate_evidence,65,https://www.snellventures.com/,primary,public_web,,0
social-finance,Social Finance,Patient Capital,outcomes_capital_allocator,https://socialfinance.org/,62,candidate_evidence,claim-social-finance-intake-001,intake_patient-capital_bucket_signal,Social Finance has source-backed Patient Capital bucket evidence: source text contains 'impact'.,candidate_evidence,65,https://socialfinance.org/,primary,public_web,,0
social-finance,Social Finance,Patient Capital,outcomes_capital_allocator,https://socialfinance.org/,62,candidate_evidence,claim-social-finance-intake-002,intake_patient-capital_bucket_signal,Social Finance has source-backed Patient Capital bucket evidence: source text contains 'impact investing'.,candidate_evidence,65,https://socialfinance.org/,primary,public_web,,0
